dt,x,z,theta,vx,vz,wy,gim_real,gim_rate,T,gimbal
0.6999996766517889,0.9975816335034648,148.18759929231297,-0.04282909781529014,0.021925907607017514,-9.086972377173707,-8.334805388018564e-38,0.09160384409693927,0.009939637448038469,52549.27210072101,0.09242010800226692
0.6999994999288974,1.3500123852778498,141.97596206965417,-0.038239241489529445,1.077838196303404,-8.676777562064176,0.015100581003549354,0.036879033042256454,0.005524436821385112,52348.5595958781,0.037332676070035715
0.6999994268644164,2.2838256661965093,136.05754172585546,-0.025844519944085143,1.630212211936144,-8.236680809451247,0.02142133818633005,0.006421101820788653,0.0038901116912771817,51998.232244955376,0.006740548782570803
0.6999994250895599,3.49194933513163,130.43542303722364,-0.010569412750244426,1.8417124882799873,-7.827346168585825,0.022998255856555995,-0.015017131622551153,0.0025607256978703724,51475.63098019729,-0.014806840272359357
0.6999994481841424,4.755180476812614,125.07498351645873,0.00474119384396913,1.7743393878605236,-7.488196923460859,0.021252310160216354,-0.029116712285732614,0.0014423199882764198,50733.79215318485,-0.02899825404316783
0.6999994682938667,5.900495082479238,119.9138568946795,0.01815335453191114,1.4961006504234433,-7.257956290081077,0.017348818922266723,-0.03704356374866994,0.0005256327892933074,49719.46847384209,-0.03700037661708715
0.6999994794388901,6.803942840048346,114.86183719948332,0.028486922932857945,1.0781896198479257,-7.176804102147878,0.012275678322567549,-0.03991250821160895,-0.00019654998690110315,48382.001152416444,-0.03992862248241504
0.6999994866322748,7.390728703801736,109.79938583836605,0.03519019068524996,0.5889653511147034,-7.288035049362631,0.006839742686076989,-0.038798474088879445,-0.0007316708184150251,46676.266414241356,-0.03885853105173121
0.6999995004003429,7.631367517962049,104.57500155870143,0.03821165061286288,0.08876469852969054,-7.639559851513768,0.0016617022274275648,-0.03473518427187707,-0.0010883592764756853,44561.99206127366,-0.0348245337030962
0.6999995324195336,7.534630922492601,99.00161308511528,0.037869514581416484,-0.3740672246157331,-8.285108367243588,-0.0028255603697589335,-0.02870862167098429,-0.0012758629258593076,42001.167543365365,-0.028813375718540542
0.699999588208956,7.138244054488203,92.85224478664382,0.03472256675255021,-0.765631218019716,-9.285031106479304,-0.00637152169043063,-0.02165735145417517,-0.0012310579859149068,38954.7725492938,-0.02175807823785718
0.00010018126419227965,6.498401645274995,85.85522884668761,0.02944705934351846,-1.0670424161537317,-10.706723100315797,-0.008888889876538712,-0.014439370423711404,-0.009275419356404078,35379.64377508489,-2.631097030241728e-06
0.000100181258926768,6.498294746058978,85.85415621987791,0.029446168833039233,-1.067073516192135,-10.706997685574096,-0.008889094590243021,-0.014440281967691773,-0.00892264726792374,35379.64370910206,-2.6309477625853742e-06
0.00010018125427123537,6.4981878437329375,85.85308356561629,0.029445278302097692,-1.067104616231232,-10.707272270819391,-0.008889299316608012,-0.014441158222512808,-0.0085709137189659,35379.64365036307,-2.6307980754992588e-06
0.00010018125022559241,6.4980809382962255,85.85201088389623,0.02944438775068718,-1.0671357162462498,-10.707546856052113,-0.008889504055135448,-0.014441999292108995,-0.008220216383780427,35379.64359886789,-2.6306479680649875e-06
0.00010018124678975334,6.497974029748193,85.85093817471119,0.029443497178801084,-1.067166816212488,-10.707821441272689,-0.008889708805328562,-0.014442805280181397,-0.007870552941279488,35379.64355461654,-2.6304974393621123e-06
0.0001001812439636649,6.4978671180882,85.84986543805465,0.029442606586432836,-1.0671979161053202,-10.708096026481561,-0.008889913566692064,-0.014443576290198129,-0.007521921075028707,35379.64351760901,-2.6303464884688913e-06
0.0001001812417472647,6.4977602033156,85.84879267392009,0.029441715973575925,-1.0672290159001927,-10.708370611679163,-0.00889011833873212,-0.014444312425394824,-0.007174318473238231,35379.64348784529,-2.6301951144611943e-06
0.000100181240140509,6.497653285429755,85.84771988230096,0.029440825340223888,-1.0672601155726251,-10.708645196865943,-0.00889032312095636,-0.014445013788775107,-0.006827742828753967,35379.643465325404,-2.630043316413228e-06
0.00010018123914336572,6.49754636443003,85.84664706319077,0.029439934686370302,-1.06729121509821,-10.70891978204234,-0.008890527912873876,-0.014445680483111048,-0.006482191839048733,35379.64345004932,-2.6298910933973514e-06
0.00010018123875581453,6.497439440315787,85.84557421658297,0.02943904401200881,-1.067322314452612,-10.70919436720881,-0.008890732713995214,-0.014446312610943656,-0.006137663206213456,35379.64344201707,-2.6297384444840735e-06
0.00010018123897784672,6.497332513086396,85.84450134247106,0.0294381533171331,-1.067353413611569,-10.7094689523658,-0.008890937523832368,-0.014446910274583318,-0.005794154636948383,35379.64344122863,-2.6295853687420526e-06
0.0001001812398094653,6.497225582741226,85.84342844084847,0.029437262601736888,-1.0673845125508907,-10.709743537513768,-0.008891142341898792,-0.014447473576110282,-0.0054516638425543065,35379.64344768401,-2.6294318652380904e-06
0.00010018124125068498,6.497118649279649,85.84235551170872,0.02943637186581396,-1.0674156112464595,-10.710018122653167,-0.008891347167709372,-0.01444800261737511,-0.005110188538923815,35379.6434613832,-2.6292779330371363e-06
0.00010018124330153214,6.497011712701043,85.84128255504524,0.029435481109358157,-1.0674467096742293,-10.710292707784467,-0.008891552000780444,-0.014448497499999147,-0.004769726446532549,35379.64348232622,-2.6291235712022744e-06
0.00010018124596204489,6.496904773004781,85.84020957085151,0.029434590332363335,-1.0674778078102265,-10.710567292908125,-0.008891756840629782,-0.014448958325374989,-0.004430275290430485,35379.64351051304,-2.6289687787947344e-06
