dt,x,z,theta,vx,vz,wy,gim_real,gim_rate,T,gimbal
0.00010017227954504658,-7.520278710983222,81.52039640967766,-0.03015184489527589,1.0806081931993294,-7.721010957478731,0.008889116067729182,0.007568053565056183,0.007530885092653216,35915.93383176081,1.2077712585211292e-06
0.00010017228231627835,-7.520170462638118,81.51962296520466,-0.030150954446801086,1.0806353283009564,-7.721274603174681,0.00888922498490762,0.007568806662162682,0.007505156570361144,35915.93386659853,1.2075855452306783e-06
0.00010017228547626725,-7.52006221157184,81.51884949430027,-0.030150063987390605,1.0806624633036679,-7.721538248873466,0.008889333912908234,0.007569557183072297,0.007479449350092622,35915.933908788844,1.2073998077206627e-06
0.00010017228895328617,-7.519953957783975,81.5180759969615,-0.030149173517039912,1.0806895982057145,-7.72180189457589,0.008889442851694414,0.007570305129921026,0.00745376341899912,35915.933958331756,1.2072140451261758e-06
0.00010017229267546079,-7.519845701274189,81.5173024731859,-0.030148283035745092,1.0807167330053302,-7.722065540282571,0.00888955180122949,0.007571050504843017,0.007428098764256918,35915.93401522727,1.207028256582152e-06
0.00010017229658009275,-7.519737442042228,81.51652892297152,-0.030147392543502904,1.08074386770073,-7.722329185993937,0.008889660761476764,0.0075717933099705755,0.007402455373067074,35915.93407947539,1.2068424413357411e-06
0.00010017230062598585,-7.5196291800879065,81.51575534631702,-0.03014650204031064,1.0807710022901142,-7.722592831710252,0.008889769732399487,0.007572533547434245,0.007376833232652978,35915.93415107611,1.2066565988947367e-06
0.00010017230480940402,-7.51952091541108,81.51498174322127,-0.030145611526165975,1.0807981367716728,-7.7228564774316695,0.008889878713960903,0.0075732712193629665,0.007351232330254774,35915.93423002942,1.206470729219595e-06
0.00010017230918442756,-7.519412648011611,81.51420811368322,-0.030144721001066632,1.0808252711435973,-7.723120123158335,0.008889987706124274,0.007574006327884364,0.007325652653119746,35915.93431633534,1.206284832968215e-06
0.69999957987702,-7.519304377889304,81.51343445770138,-0.030143830465009843,1.0808524054040947,-7.7233837688905345,0.008890096708852966,0.007574738875125165,0.007300094188487557,35915.93440999385,0.008183873274805869
0.6999995819130854,-6.70069932621956,75.46239929786444,-0.02366674384149322,1.2659473038102576,-9.565635201914535,0.009884797828110158,0.0040097869395515125,0.009499298318107847,40012.14875605997,0.004820596703678534
0.6999996043617608,-5.7657290754935575,68.32298243510186,-0.016607678591844942,1.4179333416406619,-10.833142189625393,0.010669355993896292,-0.000497070758704626,0.01186372010717513,43671.68919154097,0.0006120026260615491
0.6999996366403236,-4.745005227575681,60.476043490985134,-0.009180074207256248,1.5156222171881044,-11.587118432554842,0.011051842745229896,-0.005424685772523377,0.012176785318148586,46929.762521222976,-0.004255824440848017
0.6999996704889698,-3.6822818477048513,52.261149370423475,-0.0017135311322420915,1.5394240696613495,-11.884249570334182,0.010823255968276917,-0.01026049641289811,0.01166272901124893,49816.21705898921,-0.009099842243921507
0.6999997014747485,-2.6324358432901676,43.979543910549445,0.005343294938489887,1.4786108018312536,-11.777480360436876,0.009877691755930668,-0.014593158195653681,0.010044413569545217,52355.78047595862,-0.013541365143185501
0.6999997277900338,-1.6548445271048116,35.89663542928132,0.011494899066582465,1.3302899084265742,-11.316341026160938,0.00816902499813342,-0.01794528336900558,0.0072221603421077415,54568.537143048285,-0.01711264411253699
0.6999997490494796,-0.8073340107573252,28.244290043090153,0.016247244032987402,1.1012923239385082,-10.547253619182714,0.005736228154546777,-0.019800410304847544,0.003102426920271584,56470.63208871885,-0.0193060377829997
0.6999997655199087,-0.13910559723384552,21.22291902387338,0.019171789025134084,0.8089051217402011,-9.513778907802388,0.0027175934461129234,-0.01960377290415452,-0.0024087315522720626,58075.16721310571,-0.019574176012804836
0.6999997777654977,0.316543150532143,15.003356819016602,0.019978562785443972,0.48066977532253985,-8.256936920697035,-0.000638253934263794,-0.01675150782106151,-0.009445686611974487,59393.19338105176,-0.01733669329720718
0.6999997865559062,0.5489965159437525,9.728438731876171,0.018595797680012023,0.15327587648011545,-6.815702585231211,-0.003961804705929115,-0.010663428011995353,-0.017847024643250504,60434.625488683654,-0.01192704388694352
0.6999997931073557,0.5759760412956283,5.51413784951838,0.015256420984545828,-0.13031149332191413,-5.227786140774511,-0.006768782986170695,-0.0003083835231834202,-0.02939775487852533,61208.78238712617,-0.0030152289052736893
0.6999997987634541,0.44636654130761155,2.450071623361834,0.010570611028211866,-0.31975890390965356,-3.5301643893858703,-0.008368504175713743,0.012202859387546342,-0.03130636779144673,61724.14399640054,0.010957582991499586
0.6999998187961434,0.24186234505190918,0.5996791930025909,0.00562786750564174,-0.38112881674711463,-1.7612085971147726,-0.008252386927915219,0.03742686320101243,-0.07815313671932739,61986.663514259955,0.0009317619954986015
,-0.004958885470940174,-4.999792365254553e-09,0.0004984102668126562,0.0016127681303176927,4.9999986911720345e-09,-3.9210449417213675e-05,-0.14226719002940458,0.7187075553636045,,
